DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP (vent/cor) [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Tower Dry Bulb Temp [deg C],Avg Tower RH [%],Avg Total Cloud Cover [%],Avg Avg Wind Speed @ 6ft [m/s]
12/31/2017,15,91.2136,71.5171,215.3162,-10.3608,81.7537,95.8000,1.4575
12/31/2017,16,50.7202,79.0824,227.2255,-10.3040,81.5267,77.2500,1.0091
12/31/2017,17,12.8629,88.1038,237.6460,-10.2483,81.6400,10.8167,0.7331
12/31/2017,18,4.0169,98.4715,246.9758,-10.6273,83.1917,-1.0000,0.2824
12/31/2017,19,2.8800,109.3740,255.7079,-10.9157,84.1850,-1.0000,0.9070
12/31/2017,20,1.7952,120.7064,264.4319,-11.2062,84.2317,-1.0000,0.9740
12/31/2017,21,1.0171,132.2062,273.9872,-11.4620,83.5800,-1.0000,1.3688
12/31/2017,22,0.3197,143.5298,285.9195,-11.6285,83.5900,-1.0000,1.2528
12/31/2017,23,1.0481,153.9670,303.7923,-11.8600,84.2300,-1.0000,0.3486
1/1/2018,0,1.8858,161.4900,335.2442,-11.9190,84.5983,-1.0000,0.8829
1/1/2018,1,0.7484,162.0094,43.6545,-11.9380,86.7583,-1.0000,0.7827
1/1/2018,2,2.7978,155.1048,53.2601,-11.8278,85.8717,-1.0000,0.0557
1/1/2018,3,4.9225,144.8682,72.2964,-12.2150,85.6783,-1.0000,0.0410
1/1/2018,4,4.8317,133.5988,84.6959,-12.5857,86.3367,-1.0000,0.0023
1/1/2018,5,4.5810,122.0949,94.4336,-12.5728,84.8567,-1.0000,0.1008
1/1/2018,6,4.2934,110.7227,103.2038,-12.4002,83.6567,-1.0000,1.0868
1/1/2018,7,3.9874,99.7471,111.8981,-10.8035,78.9283,-1.0000,0.9560
1/1/2018,8,29.8771,89.2800,121.1251,-10.7312,80.7733,2.8500,1.4440
1/1/2018,9,120.4726,80.0757,131.3877,-8.3220,76.3058,46.9833,0.5186
1/1/2018,10,173.6859,72.2890,143.1018,-8.1452,78.5593,67.4500,1.2590
1/1/2018,11,438.9283,66.4979,156.4762,-6.5416,70.8582,37.3500,1.2575
1/1/2018,12,501.5460,63.2968,171.2828,-4.6852,61.6778,23.0333,1.7430
1/1/2018,13,486.4145,63.0923,186.7187,-4.0228,58.4643,9.0833,1.9429
1/1/2018,14,468.7378,65.9126,201.6673,-2.1194,51.1420,21.6140,1.1423
1/1/2018,15,396.9458,71.3925,215.2588,0.1246,42.8203,51.2000,1.1519
1/1/2018,16,183.5650,78.9512,227.1907,-0.1681,44.4595,55.4167,1.2795
1/1/2018,17,39.5348,87.9653,237.6287,-2.5103,52.2083,18.3333,2.5339
1/1/2018,18,2.9684,98.3347,246.9715,-5.5834,66.8538,-1.0000,3.8463
1/1/2018,19,3.3647,109.2371,255.7133,-8.0066,79.6745,-1.0000,1.8193
1/1/2018,20,4.9465,120.5696,264.4442,-9.1035,84.6533,-1.0000,0.2428
1/1/2018,21,4.9331,132.0693,274.0022,-9.3357,85.3583,-1.0000,0.9291
1/1/2018,22,4.9504,143.3924,285.9260,-8.8954,81.3760,-1.0000,0.9675
1/1/2018,23,4.8580,153.8309,303.7479,-8.6292,80.4715,-1.0000,0.7601
1/2/2018,0,4.6612,161.3733,335.0194,-8.1781,78.7538,-1.0000,0.9907
1/2/2018,1,2.5760,161.9568,43.2497,-8.6365,83.2487,-1.0000,1.3271
1/2/2018,2,2.5364,155.1114,52.9297,-7.7597,79.7025,-1.0000,0.9928
1/2/2018,3,4.4860,144.9003,72.0606,-7.1417,73.0532,-1.0000,0.7066
1/2/2018,4,5.5246,133.6391,84.5121,-7.5419,65.3697,-1.0000,0.9597
1/2/2018,5,5.8592,122.1354,94.2766,-6.5879,49.8917,-1.0000,0.6070
1/2/2018,6,5.8855,110.7584,103.0601,-6.5705,47.5410,-1.0000,0.0919
1/2/2018,7,5.9422,99.7741,111.7596,-7.4660,51.3213,-1.0000,0.4983
1/2/2018,8,26.6057,89.2939,120.9866,-7.3615,49.5848,1.3333,1.1861
1/2/2018,9,155.3570,80.0734,131.2463,-4.8769,42.0188,9.3333,0.8478
1/2/2018,10,309.3058,72.2655,142.9576,-1.9441,31.4353,10.6333,0.7966
1/2/2018,11,428.8366,66.4492,156.3338,-0.1091,25.8452,11.6500,1.4047
1/2/2018,12,498.4238,63.2214,171.1515,2.4822,23.2108,10.6500,1.4099
1/2/2018,13,501.8485,62.9923,186.6093,4.2477,21.4612,8.7333,1.1905
1/2/2018,14,439.6926,65.7939,201.5865,5.8744,19.2582,4.5000,0.8837
1/2/2018,15,324.9565,71.2618,215.2061,6.3610,17.4120,9.7333,0.9475
1/2/2018,16,174.1454,78.8147,227.1615,5.5254,15.7092,9.5667,1.5356
1/2/2018,17,33.2510,87.8310,237.6174,3.7132,16.9780,3.5500,0.4078
1/2/2018,18,6.6009,98.1940,246.9737,1.8590,18.3847,-1.0000,0.0046
1/2/2018,19,6.2978,109.0967,255.7258,0.3067,22.1303,-1.0000,0.5881
1/2/2018,20,6.4618,120.4295,264.4644,-0.6008,23.2582,-1.0000,1.2707
1/2/2018,21,6.8465,131.9292,274.0265,0.2558,17.5895,-1.0000,0.5629
1/2/2018,22,6.3294,143.2514,285.9439,-0.5245,19.2208,-1.0000,0.7350
1/2/2018,23,6.7823,153.6903,303.7178,-1.4175,20.4735,-1.0000,1.6006
1/3/2018,0,7.3054,161.2498,334.8088,-0.1109,15.8263,-1.0000,1.2422
1/3/2018,1,6.6717,161.8959,48.8447,-0.2954,14.7108,-1.0000,1.4083
1/3/2018,2,6.8599,155.1108,52.5896,-0.0933,12.5390,-1.0000,1.7244
1/3/2018,3,6.8400,144.9264,71.8155,0.0131,10.8723,-1.0000,1.6070
1/3/2018,4,6.6532,133.6739,84.3203,0.3213,10.4497,-1.0000,1.8319
1/3/2018,5,6.6310,122.1705,94.1129,0.1022,11.3280,-1.0000,1.9680
1/3/2018,6,6.5068,110.7887,102.9106,0.0093,12.2028,-1.0000,2.1844
1/3/2018,7,6.6913,99.7955,111.6160,0.2567,12.1953,-1.0000,2.1592
1/3/2018,8,27.2236,89.3106,120.8436,1.4918,10.6367,1.5500,1.6996
1/3/2018,9,153.8350,80.0646,131.1011,3.7757,9.8818,10.3500,1.2141
1/3/2018,10,305.3041,72.2350,142.8106,6.8562,8.1591,11.7018,1.3476
1/3/2018,11,425.5071,66.3932,156.1898,9.0643,8.1299,12.8833,1.8952
1/3/2018,12,512.3077,63.1385,171.0204,9.2927,8.0733,23.7000,2.9260
1/3/2018,13,235.3534,62.8852,186.5020,8.8995,8.2098,50.8000,1.6586
1/3/2018,14,425.7722,65.6685,201.5094,10.3123,7.8006,83.5333,0.4797
1/3/2018,15,424.5002,71.1252,215.1583,10.9988,9.8523,63.2667,1.8294
1/3/2018,16,196.6489,78.6730,227.1380,9.0573,15.4293,39.0500,2.0352
1/3/2018,17,50.8987,87.6840,237.6124,6.4783,20.9333,12.2167,1.7206
1/3/2018,18,4.8325,98.0494,246.9826,4.7624,22.5273,-1.0000,0.7657
1/3/2018,19,5.0214,108.9529,255.7455,3.6258,22.9818,-1.0000,1.3216
1/3/2018,20,4.7809,120.2864,264.4926,2.6776,24.7917,-1.0000,0.6275
1/3/2018,21,2.9016,131.7860,274.0601,2.4040,29.8525,-1.0000,0.9288
1/3/2018,22,2.6358,143.1070,285.9729,1.7177,32.9260,-1.0000,1.1986
1/3/2018,23,2.5873,153.5451,303.7016,1.6565,31.5038,-1.0000,1.1098
1/4/2018,0,2.8075,161.1196,334.6124,1.2593,36.0327,-1.0000,1.1354
1/4/2018,1,3.0664,161.8267,48.4404,1.3564,34.7452,-1.0000,0.8456
1/4/2018,2,3.3710,155.1031,52.2403,1.2476,32.3873,-1.0000,0.2460
1/4/2018,3,2.9419,144.9464,71.5611,1.0122,31.4672,-1.0000,1.1550
1/4/2018,4,4.6919,133.7032,84.1207,1.4504,27.5262,-1.0000,1.8618
1/4/2018,5,4.5442,122.2002,93.9426,1.8477,21.9857,-1.0000,0.6531
1/4/2018,6,5.6828,110.8134,102.7554,1.4096,20.2438,-1.0000,0.8366
1/4/2018,7,6.1495,99.8110,111.4673,0.7265,20.3578,-1.0000,1.1552
1/4/2018,8,25.6449,89.3128,120.6962,0.8824,22.5362,0.7333,1.5741
1/4/2018,9,152.2746,80.0493,130.9522,2.9259,21.9918,8.2167,1.3456
1/4/2018,10,306.4760,72.1975,142.6607,5.7939,18.8237,8.7333,0.8023
1/4/2018,11,424.3244,66.3299,156.0443,7.6106,18.4182,10.6167,1.6664
1/4/2018,12,490.5242,63.0483,170.8894,7.9414,17.6448,9.7500,2.5275
1/4/2018,13,495.5373,62.7709,186.3967,8.5053,15.0865,10.2667,2.1434
1/4/2018,14,437.3713,65.5365,201.4359,9.3147,13.7188,11.1833,1.5357
1/4/2018,15,324.4836,70.9828,215.1155,9.6098,14.5692,9.8333,1.6203
1/4/2018,16,177.2887,78.5263,227.1201,9.6235,14.7512,9.5000,0.7322
1/4/2018,17,34.0975,87.5328,237.6135,7.7095,17.6518,3.1000,0.4022
1/4/2018,18,5.7504,97.9011,246.9981,4.9117,25.4768,-1.0000,1.0892
1/4/2018,19,5.5272,108.8057,255.7723,3.7217,28.4183,-1.0000,0.3520
1/4/2018,20,5.7454,120.1402,264.5287,2.8769,27.2655,-1.0000,0.9206
1/4/2018,21,5.8407,131.6397,274.1028,1.6595,27.7282,-1.0000,2.0291
1/4/2018,22,5.9561,142.9592,286.0130,1.5144,28.2142,-1.0000,1.5606
1/4/2018,23,5.6903,153.3954,303.6993,1.2051,31.3790,-1.0000,1.5719
1/5/2018,0,5.5820,160.9828,334.4303,1.0109,32.6165,-1.0000,1.2882
1/5/2018,1,5.8261,161.7492,54.0375,1.6916,30.0202,-1.0000,0.6221
1/5/2018,2,5.2471,155.0880,51.8823,1.5237,31.8218,-1.0000,0.2570
1/5/2018,3,5.0919,144.9602,71.2977,0.9693,35.7207,-1.0000,0.6940
1/5/2018,4,4.7187,133.7268,83.9134,1.4802,33.4727,-1.0000,0.8322
1/5/2018,5,4.7340,122.2243,93.7657,2.0126,32.2190,-1.0000,0.9953
1/5/2018,6,2.6754,110.8326,102.5945,2.0396,36.3040,-1.0000,0.4879
1/5/2018,7,2.6878,99.8208,111.3137,2.0453,36.1862,-1.0000,0.7709
1/5/2018,8,28.2215,89.3091,120.5444,5.9302,23.9995,7.5500,1.8274
1/5/2018,9,142.6580,80.0275,130.7996,7.9214,20.4495,62.1833,0.9011
1/5/2018,10,186.0354,72.1531,142.5081,11.0727,14.9027,90.5333,0.6054
1/5/2018,11,165.7519,66.2593,155.8974,10.9265,15.8995,93.9833,0.8137
1/5/2018,12,246.9046,62.9506,170.7586,11.1613,18.3092,87.4333,0.8886
1/5/2018,13,183.8954,62.6494,186.2936,12.0940,20.9117,91.6500,0.2378
1/5/2018,14,142.5087,65.3979,201.3662,12.1067,22.0783,81.7833,1.8307
1/5/2018,15,202.6589,70.8346,215.0776,13.7488,19.2508,73.3333,4.4205
1/5/2018,16,145.4964,78.3747,227.1080,13.3540,19.5473,56.4500,3.9413
1/5/2018,17,22.9515,87.3776,237.6208,12.1983,21.1807,8.3167,4.4934
1/5/2018,18,5.5896,97.7492,247.0202,11.5573,23.4987,-1.0000,4.0640
1/5/2018,19,4.0193,108.6554,255.8063,11.1075,25.3577,-1.0000,2.7647
1/5/2018,20,3.9369,119.9910,264.5728,9.0316,28.6912,-1.0000,0.3767
1/5/2018,21,4.9490,131.4905,274.1545,7.5043,31.9760,-1.0000,1.2790
1/5/2018,22,5.4877,142.8081,286.0641,6.7625,33.3993,-1.0000,1.5995
1/5/2018,23,5.4739,153.2415,303.7108,6.6446,33.6562,-1.0000,1.2889
1/6/2018,0,4.8614,160.8396,334.2627,5.5643,36.8503,-1.0000,1.5463
1/6/2018,1,4.7848,161.6635,53.6367,5.3242,37.4802,-1.0000,0.9211
1/6/2018,2,5.2322,155.0655,51.5162,5.1050,37.8615,-1.0000,1.5657
1/6/2018,3,4.8493,144.9677,71.0256,4.9513,37.7630,-1.0000,0.6484
1/6/2018,4,4.1596,133.7447,83.6987,4.1477,40.3083,-1.0000,1.4329
1/6/2018,5,3.8603,122.2429,93.5825,4.9056,36.4148,-1.0000,2.1618
1/6/2018,6,3.1913,110.8460,102.4280,4.0918,39.8910,-1.0000,1.4888
1/6/2018,7,3.3205,99.8246,111.1552,3.0798,42.2677,-1.0000,1.1558
1/6/2018,8,13.8036,89.2994,120.3884,4.0694,38.9347,3.2500,1.2772
1/6/2018,9,91.9231,79.9992,130.6435,3.2589,43.4933,75.3333,0.5488
1/6/2018,10,239.3657,72.1017,142.3529,5.5706,38.3218,74.2500,0.8517
1/6/2018,11,276.8155,66.1815,155.7491,6.6840,37.4243,71.7500,0.7522
1/6/2018,12,419.9689,62.8456,170.6282,8.8223,33.2798,50.1833,1.4429
1/6/2018,13,440.0912,62.5208,186.1926,11.0112,27.5158,39.6500,1.0148
1/6/2018,14,210.6864,65.2528,201.3004,9.9822,28.3807,53.6000,0.9065
1/6/2018,15,262.8758,70.6806,215.0447,11.7385,25.1335,34.4000,0.5331
1/6/2018,16,163.1070,78.2181,227.1016,12.8940,22.8263,28.9667,0.1342
1/6/2018,17,31.3153,87.2184,237.6344,10.4147,26.8280,8.6333,0.6676
1/6/2018,18,3.1542,97.5937,247.0490,8.6082,30.6145,-1.0000,1.2547
1/6/2018,19,2.5481,108.5020,255.8474,8.4525,33.4635,-1.0000,1.1660
1/6/2018,20,3.2752,119.8390,264.6247,7.2498,36.5913,-1.0000,0.3887
1/6/2018,21,3.6958,131.3385,274.2153,6.3412,40.9463,-1.0000,1.5563
1/6/2018,22,4.6474,142.6537,286.1261,7.0751,42.5580,-1.0000,2.3491
1/6/2018,23,3.0015,153.0833,303.7358,7.4942,42.4758,-1.0000,2.2176
1/7/2018,0,1.0012,160.6900,334.1096,4.7685,50.5812,-1.0000,0.7302
1/7/2018,1,1.7412,161.5697,53.2389,4.6746,50.2220,-1.0000,0.0893
1/7/2018,2,1.9500,155.0356,51.1425,4.4844,51.0785,-1.0000,1.2495
1/7/2018,3,3.2543,144.9689,70.7451,4.2213,46.7545,-1.0000,2.0408
1/7/2018,4,2.3606,133.7567,83.4767,5.2767,44.0658,-1.0000,1.9651
1/7/2018,5,4.9271,122.2558,93.3930,3.5209,49.5245,-1.0000,0.3675
1/7/2018,6,5.1067,110.8538,102.2562,2.5819,56.5322,-1.0000,1.0406
1/7/2018,7,4.7185,99.8226,110.9920,0.8472,72.7965,-1.0000,1.3846
1/7/2018,8,15.0610,89.2753,120.2282,-0.3651,86.4283,4.6167,0.4906
1/7/2018,9,136.9292,79.9643,130.4839,0.8998,82.5478,25.4333,1.0353
1/7/2018,10,267.4797,72.0434,142.1951,3.0556,69.5232,30.2333,1.2746
1/7/2018,11,395.6121,66.0964,155.5995,5.0437,57.9650,18.7167,2.0454
1/7/2018,12,492.5134,62.7333,170.4982,6.6195,49.0593,13.2167,2.8657
1/7/2018,13,490.7313,62.3852,186.0939,8.1384,42.9680,11.7833,3.1463
1/7/2018,14,438.8238,65.1013,201.2386,9.9982,33.4440,11.3167,2.2032
1/7/2018,15,330.0598,70.5210,215.0170,11.1920,20.9515,9.9500,2.9315
1/7/2018,16,183.4855,78.0567,227.1011,10.7327,19.5113,9.2167,3.8478
1/7/2018,17,35.7356,87.0553,237.6543,9.1788,22.0112,3.7500,2.9248
1/7/2018,18,6.0558,97.4347,247.0844,7.7715,22.5742,-1.0000,3.0023
1/7/2018,19,6.0646,108.3455,255.8957,7.7598,21.9073,-1.0000,1.7812
1/7/2018,20,5.8530,119.6842,264.6845,7.4182,23.7507,-1.0000,1.2569
1/7/2018,21,4.7513,131.1836,274.2851,4.2378,36.4117,-1.0000,0.8806
1/7/2018,22,5.0590,142.4963,286.1988,4.0600,40.5385,-1.0000,0.7073
1/7/2018,23,6.0264,152.9209,303.7743,4.4775,36.7792,-1.0000,1.2573
1/8/2018,0,6.2407,160.5341,333.9709,7.2274,26.5690,-1.0000,2.4509
1/8/2018,1,3.7150,161.4676,58.8446,1.8006,54.6488,-1.0000,2.2343
1/8/2018,2,4.6935,154.9982,50.7619,1.2761,55.8652,-1.0000,0.1489
1/8/2018,3,4.8011,144.9636,70.4565,0.9023,57.4013,-1.0000,0.5958
1/8/2018,4,4.3112,133.7628,83.2476,-0.3896,63.5075,-1.0000,0.5437
1/8/2018,5,4.7402,122.2630,93.1975,-0.0640,62.6693,-1.0000,0.1876
1/8/2018,6,4.7426,110.8559,102.0790,0.0913,61.7343,-1.0000,0.7240
1/8/2018,7,4.1696,99.8146,110.8240,-0.1787,64.1752,-1.0000,0.2553
1/8/2018,8,14.9289,89.2536,120.0640,1.1218,56.6028,3.9167,0.4788
1/8/2018,9,51.3654,79.9229,130.3209,5.5051,37.4018,86.2167,0.8076
1/8/2018,10,87.3885,71.9782,142.0348,7.7145,31.8093,95.2667,0.5345
1/8/2018,11,78.9053,66.0041,155.4487,8.4844,31.4698,96.4667,0.7362
1/8/2018,12,96.2786,62.6138,170.3687,7.5492,33.4368,96.6333,0.2637
1/8/2018,13,159.8397,62.2427,185.9976,9.2660,29.3513,96.5333,0.2105
1/8/2018,14,241.3493,64.9434,201.1807,12.1052,24.4298,91.6333,0.2384
1/8/2018,15,173.4856,70.3559,214.9944,12.4107,22.1202,77.6667,0.5004
1/8/2018,16,209.0776,77.8906,227.1064,15.3575,18.6493,39.2333,0.0780
1/8/2018,17,30.2431,86.8885,237.6804,13.1027,20.9537,7.9333,0.3729
1/8/2018,18,5.3189,97.2724,247.1265,10.7192,21.9892,-1.0000,1.5287
1/8/2018,19,5.0544,108.1860,255.9511,10.5217,18.3135,-1.0000,2.2173
1/8/2018,20,3.5517,119.5266,264.7520,9.7675,19.5433,-1.0000,1.5561
1/8/2018,21,3.7930,131.0261,274.3638,10.3737,19.4160,-1.0000,1.4334
1/8/2018,22,4.5906,142.3357,286.2822,10.3537,20.4138,-1.0000,1.9203
1/8/2018,23,4.6291,152.7545,303.8259,10.3057,19.9825,-1.0000,2.6184
1/9/2018,0,4.3175,160.3720,333.8467,10.2557,19.3137,-1.0000,2.4965
1/9/2018,1,4.6676,161.3574,58.4547,9.4018,22.3238,-1.0000,2.3180
1/9/2018,2,4.8632,154.9531,50.3748,9.3448,28.3240,-1.0000,1.3128
1/9/2018,3,4.7143,144.9517,70.1601,8.4324,31.5657,-1.0000,1.7860
1/9/2018,4,4.8155,133.7630,83.0115,8.0793,36.1513,-1.0000,1.6411
1/9/2018,5,5.3376,122.2645,92.9960,8.6841,35.1955,-1.0000,0.8832
1/9/2018,6,4.5681,110.8521,101.8967,6.9380,40.6105,-1.0000,1.5242
1/9/2018,7,4.6637,99.8006,110.6516,6.3809,42.1675,-1.0000,2.1021
1/9/2018,8,24.8450,89.2260,119.8958,7.5218,37.5035,0.8167,1.7461
1/9/2018,9,142.5574,79.8750,130.1546,10.3517,33.1360,9.8500,1.1931
1/9/2018,10,304.7320,71.9060,141.8722,13.4383,28.5032,10.5333,0.3689
1/9/2018,11,382.1660,65.9047,155.2968,16.5882,22.7555,18.3833,0.3502
1/9/2018,12,460.4452,62.4870,170.2397,17.6878,22.3220,30.2000,1.6962
1/9/2018,13,494.6943,62.0932,185.9036,17.3503,23.8458,15.8833,2.7461
1/9/2018,14,440.1191,64.7793,201.1269,17.3293,23.3972,13.3833,2.6989
1/9/2018,15,267.9099,70.1853,214.9771,17.4307,22.9387,15.3500,1.6428
1/9/2018,16,77.7107,77.7199,227.1177,15.9068,25.2795,13.5833,0.5879
1/9/2018,17,40.0034,86.7179,237.7129,14.9842,27.0520,4.1500,0.4649
1/9/2018,18,5.2876,97.1068,247.1752,12.6298,31.4147,-1.0000,0.8089
1/9/2018,19,5.5358,108.0238,256.0135,11.2048,34.7648,-1.0000,0.9224
1/9/2018,20,5.0620,119.3665,264.8273,9.7367,36.5370,-1.0000,1.3004
1/9/2018,21,5.8850,130.8660,274.4513,9.8230,35.3885,-1.0000,1.4398
1/9/2018,22,5.7684,142.1722,286.3760,10.1833,34.6073,-1.0000,0.8017
1/9/2018,23,5.4576,152.5841,303.8905,9.8090,35.3337,-1.0000,0.9045
1/10/2018,0,5.5751,160.2039,333.7369,8.8827,34.7192,-1.0000,1.7051
1/10/2018,1,5.9026,161.2392,64.0698,9.1350,31.3305,-1.0000,0.9922
1/10/2018,2,5.0989,154.9004,49.9819,7.6809,34.5333,-1.0000,1.2098
1/10/2018,3,5.6214,144.9332,69.8562,8.3597,32.6663,-1.0000,1.8344
1/10/2018,4,5.3907,133.7571,82.7688,8.1712,32.8880,-1.0000,0.7876
1/10/2018,5,4.8568,122.2600,92.7888,6.7914,36.2953,-1.0000,0.8240
1/10/2018,6,3.8177,110.8424,101.7094,7.0778,35.7975,-1.0000,1.9872
1/10/2018,7,3.9606,99.7806,110.4747,7.6494,34.2868,-1.0000,2.7394
1/10/2018,8,12.3914,89.1923,119.7238,8.3399,33.8857,2.9667,3.2615
1/10/2018,9,63.3015,79.8205,129.9852,8.6017,35.1627,79.7333,1.6787
1/10/2018,10,114.2782,71.8269,141.7072,9.8410,32.4213,96.5000,1.8180
1/10/2018,11,138.1022,65.7980,155.1439,11.2145,30.7070,96.5667,0.4771
1/10/2018,12,196.6779,62.3530,170.1114,11.6372,29.7168,97.2833,1.0431
1/10/2018,13,316.3911,61.9368,185.8123,12.6758,26.7778,98.2167,1.9129
1/10/2018,14,255.9578,64.6089,201.0773,12.5508,26.9845,97.9667,1.1615
1/10/2018,15,70.4621,70.0094,214.9651,11.3940,31.5602,96.1167,1.1492
1/10/2018,16,24.1707,77.5447,227.1349,9.5013,39.4317,91.8667,2.4051
1/10/2018,17,4.4953,86.5438,237.7517,7.3133,52.6337,24.5167,3.7578
1/10/2018,18,1.6389,96.9381,247.2306,7.3002,43.0937,-1.0000,4.0186
1/10/2018,19,2.3508,107.8588,256.0831,6.6406,35.8865,-1.0000,3.0033
1/10/2018,20,1.2730,119.2040,264.9103,5.4941,38.6582,-1.0000,4.6256
1/10/2018,21,-2.3134,130.7033,274.5475,-2.3303,86.7700,-1.0000,3.9215
1/10/2018,22,-0.2482,142.0058,286.4803,-4.1301,81.8183,-1.0000,2.2240
1/10/2018,23,1.4220,152.4098,303.9680,-4.2050,79.4172,-1.0000,1.0762
1/11/2018,0,4.8765,160.0299,333.6416,-4.3462,79.3585,-1.0000,0.0814
1/11/2018,1,4.7397,161.1129,63.6906,-4.6163,80.7622,-1.0000,0.4425
1/11/2018,2,5.0399,154.8400,49.5838,-4.9256,77.3972,-1.0000,0.8004
1/11/2018,3,5.0295,144.9080,69.5452,-5.0860,75.5925,-1.0000,1.0210
1/11/2018,4,5.6157,133.7450,82.5197,-5.0383,72.2942,-1.0000,0.9029
1/11/2018,5,5.8140,122.2497,92.5759,-4.7285,68.5045,-1.0000,0.9249
1/11/2018,6,7.0588,110.8269,101.5171,-1.9005,43.0163,-1.0000,2.9926
1/11/2018,7,6.5833,99.7545,110.2935,-1.0717,34.2483,-1.0000,4.4001
1/11/2018,8,26.9855,89.1526,119.5480,-1.2863,33.5993,1.0500,4.3509
1/11/2018,9,157.2229,79.7594,129.8126,0.0758,29.1497,8.7667,2.3191
1/11/2018,10,313.2359,71.7410,141.5401,1.7932,23.8267,9.1500,2.7050
1/11/2018,11,434.7300,65.6843,154.9900,2.6643,22.8552,10.7500,2.6845
1/11/2018,12,502.6021,62.2120,169.9838,3.6008,20.2633,10.2167,2.3354
1/11/2018,13,512.8447,61.7737,185.7235,4.2778,18.3043,9.8167,3.1364
1/11/2018,14,459.6744,64.4325,201.0319,4.8098,17.7078,10.3500,2.8010
1/11/2018,15,271.0448,69.8282,214.9584,4.6851,18.3130,9.7833,2.5901
1/11/2018,16,194.1367,77.3651,227.1581,5.0012,19.7340,9.2167,0.7360
1/11/2018,17,46.0495,86.3662,237.7969,3.1103,22.6110,3.7833,1.3872
1/11/2018,18,6.5186,96.7663,247.2927,1.6510,24.4390,-1.0000,1.3497
1/11/2018,19,6.1568,107.6912,256.1596,1.6100,24.2505,-1.0000,0.6034
1/11/2018,20,5.5146,119.0390,265.0010,0.4486,27.3633,-1.0000,0.9617
1/11/2018,21,5.8110,130.5383,274.6524,0.6290,26.0560,-1.0000,0.9032
1/11/2018,22,4.5477,141.8367,286.5948,0.8136,27.1190,-1.0000,1.0303
1/11/2018,23,4.6345,152.2317,304.0580,0.8066,27.2347,-1.0000,0.7477
1/12/2018,0,5.6969,159.8501,333.5605,1.1438,30.4855,-1.0000,2.3343
1/12/2018,1,6.2179,160.9787,63.3176,3.4045,29.1363,-1.0000,3.5110
1/12/2018,2,5.2609,154.7719,49.1812,1.4064,32.9670,-1.0000,1.3168
1/12/2018,3,6.0129,144.8761,69.2275,2.4606,32.8698,-1.0000,1.1313
1/12/2018,4,6.3061,133.7267,82.2642,4.5863,34.3463,-1.0000,2.1820
1/12/2018,5,5.7651,122.2334,92.3576,4.4369,35.1233,-1.0000,1.2416
1/12/2018,6,5.8706,110.8054,101.3201,5.2259,31.9888,-1.0000,1.6835
1/12/2018,7,5.7897,99.7224,110.1082,5.4076,31.9705,-1.0000,1.6085
1/12/2018,8,19.4155,89.0983,119.3687,5.0856,36.6505,1.4000,2.7119
1/12/2018,9,127.7088,79.6918,129.6371,5.4331,37.9595,29.7833,3.5461
1/12/2018,10,245.0834,71.6481,141.3708,6.4196,33.8557,40.9333,3.1649
1/12/2018,11,196.5399,65.5635,154.8353,6.9420,29.4727,86.6667,3.3870
1/12/2018,12,164.3454,62.0639,169.8570,6.6857,31.4562,93.9167,3.3771
1/12/2018,13,246.2447,61.6039,185.6374,6.3647,34.7180,91.1500,4.0534
1/12/2018,14,442.8522,64.2500,200.9909,6.4180,39.9005,87.2333,2.5310
1/12/2018,15,147.8997,69.6419,214.9572,5.4250,44.2270,67.7167,1.7452
1/12/2018,16,92.8285,77.1812,227.1874,4.8906,44.8070,48.5667,1.2492
1/12/2018,17,34.9900,86.1852,237.8485,4.3183,46.4587,11.0500,0.9128
1/12/2018,18,2.8333,96.5916,247.3614,2.8171,57.0650,-1.0000,1.2198
1/12/2018,19,4.6063,107.5211,256.2432,0.5949,73.5178,-1.0000,0.9266
1/12/2018,20,4.4864,118.8717,265.0993,-0.4272,84.8050,-1.0000,0.9103
1/12/2018,21,0.1405,130.3709,274.7659,-1.0381,95.1733,-1.0000,1.2305
1/12/2018,22,-0.0654,141.6648,286.7194,-0.7400,97.0700,-1.0000,0.0360
1/12/2018,23,0.2603,152.0500,304.1604,-0.7230,96.7583,-1.0000,0.4102
1/13/2018,0,4.2612,159.6646,333.4935,-1.2506,92.4650,-1.0000,0.8457
1/13/2018,1,5.3209,160.8366,68.9516,-1.5485,82.8753,-1.0000,1.7448
1/13/2018,2,5.8130,154.6959,48.7747,-0.4518,58.2442,-1.0000,1.2043
1/13/2018,3,5.1579,144.8372,68.9033,-1.3301,62.5250,-1.0000,1.2594
1/13/2018,4,4.9285,133.7021,82.0029,-3.2421,76.4507,-1.0000,0.3527
1/13/2018,5,5.2901,122.2110,92.1340,-2.7788,70.7258,-1.0000,0.1919
1/13/2018,6,6.2759,110.7778,101.1185,-0.3038,53.2342,-1.0000,1.4291
1/13/2018,7,5.8175,99.6842,109.9188,1.8860,41.1897,-1.0000,1.5647
1/13/2018,8,34.9997,89.0465,119.1858,0.9741,40.4548,6.6167,1.2894
1/13/2018,9,112.7013,79.6177,129.4587,2.8285,35.5670,40.1167,0.9231
1/13/2018,10,288.4441,71.5485,141.1996,4.9866,30.3078,32.1167,0.7454
